Country,Country Name,Country - RegionId,Indicator,Indicator Name,Units,Year,Emissions
AM,Armenia,AM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,8.479610958
AU,Australia,AU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,523.2126791
AT,Austria,AT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,70.25588108
AZ,Azerbaijan,AZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,64.13029131
BS,"Bahamas, The",BS,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,3.100892796
BH,Bahrain,BH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,35.03989405
BD,Bangladesh,BD,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,196.928683
BB,Barbados,BB,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,3.359594519
BY,Belarus,BY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,89.25188686
BE,Belgium,BE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,104.8745004
BZ,Belize,BZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,12.08198569
BJ,Benin,BJ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,23.54280994
BT,Bhutan,BT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,-2.263093543
BO,Bolivia,BO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,134.1803914
BA,Bosnia & Herzegovina,BA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,28.79741477
BW,Botswana,BW,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,36.55834123
BR,Brazil,BR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,1357.1811
BN,Brunei,BN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,19.7563525
BG,Bulgaria,BG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,47.88966918
BF,Burkina Faso,BF,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,32.59782589
BI,Burundi,BI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,5.558832977
KH,Cambodia,KH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,52.6170457
CM,Cameroon,CM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,196.5586219
CA,Canada,CA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,866.9965179
CV,Cape Verde,CV,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,0.480142483
CF,Central African Republic,CF,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,61.89157457
TD,Chad,TD,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,52.67453865
CL,Chile,CL,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,-7.78630606
CN,China,CN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,11600.62925
CO,Colombia,CO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,182.3851659
KM,Comoros,KM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,0.464841848
CD,"Congo, Dem. Rep.",CD,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,206.7494711
CG,"Congo, Rep.",CG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,19.29293245
CK,Cook Islands,CK,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,0.108828324
CR,Costa Rica,CR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,2.534531154
CI,Cote d'Ivoire,CI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,39.20827082
HR,Croatia,HR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,18.84294896
CU,Cuba,CU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,32.86500774
CY,Cyprus,CY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,6.717833436
CZ,Czech Republic,CZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,104.2741718
DK,Denmark,DK,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,48.27929378
DJ,Djibouti,DJ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,1.514306667
DM,Dominica,DM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,0.35915051
DO,Dominican Republic,DO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,24.406648
EC,Ecuador,EC,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,94.52929885
EG,Egypt,EG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,272.466472
SV,El Salvador,SV,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,12.55398485
GQ,Equatorial Guinea,GQ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,25.94023834
ER,Eritrea,ER,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,7.415462557
EE,Estonia,EE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,26.42848468
ET,Ethiopia,ET,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,147.7270358
FJ,Fiji,FJ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,-0.767753133
FI,Finland,FI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,65.24243152
FR,France,FR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,334.2785837
GA,Gabon,GA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,-86.90168633
GM,"Gambia, The",GM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,7.441526023
GE,Georgia,GE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,16.38915571
DE,Germany,DE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,816.6402702
GH,Ghana,GH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,38.5688715
GR,Greece,GR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,83.4366903
GD,Grenada,GD,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,1.949105709
GT,Guatemala,GT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,38.40401338
GN,Guinea,GN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,30.17942538
GW,Guinea-Bissau,GW,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,3.497203189
GY,Guyana,GY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,24.97427925
HT,Haiti,HT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,8.809675945
HN,Honduras,HN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,49.6004864
HU,Hungary,HU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,61.00260939
IS,Iceland,IS,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,2.729911664
IN,India,IN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,3202.30827
ID,Indonesia,ID,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,2471.642227
IR,Iran,IR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,800.6838894
IQ,Iraq,IQ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,292.8595068
IE,Ireland,IE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,58.26683305
IL,Israel,IL,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,87.40836349
IT,Italy,IT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,368.8216554
JM,Jamaica,JM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,10.16952989
JP,Japan,JP,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,1322.051352
JO,Jordan,JO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,32.4030242
KZ,Kazakhstan,KZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,291.8493165
KE,Kenya,KE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,29.29412171
KI,Kiribati,KI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,0.079197792
KP,"Korea, Dem. Rep. (North)",KP,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,83.01787209
KR,"Korea, Rep. (South)",KR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,631.6008798
KW,Kuwait,KW,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,198.9545858
KG,Kyrgyzstan,KG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,14.35247738
LA,Laos,LA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,29.61803839
LV,Latvia,LV,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,1.843983425
LB,Lebanon,LB,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,28.59097161
LS,Lesotho,LS,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,4.165152084
LR,Liberia,LR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,3.508098298
LY,Libya,LY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,133.674847
LI,Liechtenstein,LI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,0.074310618
LT,Lithuania,LT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,19.47072031
LU,Luxembourg,LU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,10.81450291
MK,"Macedonia, FYR",MK,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,11.71584161
MG,Madagascar,MG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,48.50384851
MW,Malawi,MW,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,14.53732113
MY,Malaysia,MY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,187.8866859
MV,Maldives,MV,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,1.425356053
ML,Mali,ML,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,38.70042986
MT,Malta,MT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,2.968434904
MH,Marshall Islands,MH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,0.13949826
MR,Mauritania,MR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,9.684744748
MU,Mauritius,MU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,5.828057915
MX,Mexico,MX,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,729.100679
MD,Moldova,MD,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,11.19987213
MC,Monaco,MC,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,
MN,Mongolia,MN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,65.4678832
ME,Montenegro,ME,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,3.433250904
MA,Morocco,MA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,80.22494228
MZ,Mozambique,MZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,68.10269281
FM,Micronesia,FM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,0.150931099
MM,Myanmar,MM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,212.4902076
NA,Namibia,NA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,19.65996229
NR,Nauru,NR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,0.053592072
NP,Nepal,NP,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,44.06325644
NL,Netherlands,NL,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,181.3339692
NZ,New Zealand,NZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,60.34083833
NI,Nicaragua,NI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,14.74156972
NE,Niger,NE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,29.52133768
NG,Nigeria,NG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,492.4420166
NU,Niue,NU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,0.149612553
NO,Norway,NO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,24.93699747
OM,Oman,OM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,106.2993276
PK,Pakistan,PK,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,361.9838795
PW,Palau,PW,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,0.433433085
PA,Panama,PA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,26.3053025
PG,Papua New Guinea,PG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,76.02590062
PY,Paraguay,PY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,183.2327449
PE,Peru,PE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,161.506207
PH,Philippines,PH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,121.338722
PL,Poland,PL,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,327.7982955
PT,Portugal,PT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,63.34900074
QA,Qatar,QA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,88.11294488
RO,Romania,RO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,-54.9759236
RU,Russian Federation,RU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,2030.136797
RW,Rwanda,RW,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,7.589996783
KN,Saint Kitts & Nevis,KN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,0.390742208
LC,Saint Lucia,LC,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,1.171208783
VC,Saint Vincent & Grenadines,VC,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,0.293039834
WS,Samoa,WS,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,0.470930423
ST,Sao Tome & Principe,ST,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,0.190326837
SA,Saudi Arabia,SA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,583.3700645
SN,Senegal,SN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,30.45190171
RS,Serbia,RS,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,50.10079274
SC,Seychelles,SC,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,0.562086684
SL,Sierra Leone,SL,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,12.84564726
SG,Singapore,SG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,52.42436052
SK,Slovakia,SK,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,33.02284951
SI,Slovenia,SI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,10.46424148
SB,Solomon Islands,SB,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,2.550559215
SO,Somalia,SO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,36.46227486
ZA,South Africa,ZA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,527.2168333
ES,Spain,ES,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,272.6651819
LK,Sri Lanka,LK,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,45.24506906
SD,Sudan,SD,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,234.5546364
SR,Suriname,SR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,8.044648438
SZ,Swaziland,SZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,3.21052036
SE,Sweden,SE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,46.91287333
CH,Switzerland,CH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,46.15266943
SY,Syria,SY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,62.204093
TJ,Tajikistan,TJ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,11.95562233
TZ,Tanzania,TZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,286.4865056
TH,Thailand,TH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,374.3848246
TG,Togo,TG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,13.56988241
TO,Tonga,TO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,0.333243418
TT,Trinidad & Tobago,TT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,24.91923778
TN,Tunisia,TN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,37.88026394
TR,Turkey,TR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,366.6142521
TV,Tuvalu,TV,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,0.017970569
TM,Turkmenistan,TM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,114.9934077
UG,Uganda,UG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,59.92499545
UA,Ukraine,UA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,344.1298641
AE,United Arab Emirates,AE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,221.2944867
GB,United Kingdom,GB,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2014,493.8950851
